study,task,controller,configuration,query_ordinal,condition,success,primitive_steps,prediction_blocks
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",76,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",76,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",76,prefix_b,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",77,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",77,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",77,prefix_b,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",78,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",78,prefix_a,1,9,18004
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",78,prefix_b,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",79,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",79,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",79,prefix_b,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",80,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",80,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",80,prefix_b,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",81,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",81,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",81,prefix_b,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",82,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",82,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",82,prefix_b,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",83,clean,1,11,27006
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",83,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",83,prefix_b,1,11,27006
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",84,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",84,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",84,prefix_b,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",85,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",85,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",85,prefix_b,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",86,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",86,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",86,prefix_b,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",87,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",87,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",87,prefix_b,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",88,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",88,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",88,prefix_b,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",89,clean,1,8,18004
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",89,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",89,prefix_b,1,5,9002
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",90,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",90,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",90,prefix_b,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",91,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",91,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",91,prefix_b,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",92,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",92,prefix_a,1,7,18004
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",92,prefix_b,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",93,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",93,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",93,prefix_b,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",94,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",94,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",94,prefix_b,1,9,18004
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",95,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",95,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",95,prefix_b,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",96,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",96,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",96,prefix_b,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",97,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",97,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",97,prefix_b,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",98,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",98,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",98,prefix_b,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",99,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",99,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",99,prefix_b,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",100,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",100,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",100,prefix_b,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",101,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",101,prefix_a,1,10,18004
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",101,prefix_b,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",102,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",102,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",102,prefix_b,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",103,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",103,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",103,prefix_b,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",104,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",104,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",104,prefix_b,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",105,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",105,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",105,prefix_b,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",106,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",106,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",106,prefix_b,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",107,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",107,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",107,prefix_b,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",108,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",108,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",108,prefix_b,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",109,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",109,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",109,prefix_b,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",110,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",110,prefix_a,1,10,18004
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",110,prefix_b,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",111,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",111,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",111,prefix_b,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",112,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",112,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",112,prefix_b,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",113,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",113,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",113,prefix_b,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",114,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",114,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",114,prefix_b,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",115,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",115,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",115,prefix_b,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",116,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",116,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",116,prefix_b,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",117,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",117,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",117,prefix_b,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",118,clean,1,13,27006
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",118,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",118,prefix_b,1,9,18004
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",119,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",119,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",119,prefix_b,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",120,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",120,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",120,prefix_b,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",121,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",121,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",121,prefix_b,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",122,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",122,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",122,prefix_b,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",123,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",123,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",123,prefix_b,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",124,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",124,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",124,prefix_b,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",125,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",125,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",125,prefix_b,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",126,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",126,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",126,prefix_b,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",127,clean,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",127,prefix_a,0,100,180040
horizon,cube,cem_final,"{""B"":100,""H"":100,""arm"":""cem_final"",""iterations"":30}",127,prefix_b,0,100,180040
horizon,cube,cem_learned,"{""B"":100,""H"":100,""arm"":""cem_learned"",""iterations"":30}",0,clean,1,13,27006
horizon,cube,cem_learned,"{""B"":100,""H"":100,""arm"":""cem_learned"",""iterations"":30}",0,prefix_a,1,14,27006
horizon,cube,cem_learned,"{""B"":100,""H"":100,""arm"":""cem_learned"",""iterations"":30}",0,prefix_b,1,14,27006
horizon,cube,cem_learned,"{""B"":100,""H"":100,""arm"":""cem_learned"",""iterations"":30}",1,clean,1,40,72016
horizon,cube,cem_learned,"{""B"":100,""H"":100,""arm"":""cem_learned"",""iterations"":30}",1,prefix_a,0,100,180040
horizon,cube,cem_learned,"{""B"":100,""H"":100,""arm"":""cem_learned"",""iterations"":30}",1,prefix_b,1,49,90020
horizon,cube,cem_learned,"{""B"":100,""H"":100,""arm"":""cem_learned"",""iterations"":30}",2,clean,1,37,72016
horizon,cube,cem_learned,"{""B"":100,""H"":100,""arm"":""cem_learned"",""iterations"":30}",2,prefix_a,1,36,72016
horizon,cube,cem_learned,"{""B"":100,""H"":100,""arm"":""cem_learned"",""iterations"":30}",2,prefix_b,1,31,63014
horizon,cube,cem_learned,"{""B"":100,""H"":100,""arm"":""cem_learned"",""iterations"":30}",3,clean,0,100,180040
horizon,cube,cem_learned,"{""B"":100,""H"":100,""arm"":""cem_learned"",""iterations"":30}",3,prefix_a,0,100,180040
horizon,cube,cem_learned,"{""B"":100,""H"":100,""arm"":""cem_learned"",""iterations"":30}",3,prefix_b,0,100,180040
horizon,cube,cem_learned,"{""B"":100,""H"":100,""arm"":""cem_learned"",""iterations"":30}",4,clean,1,12,27006
horizon,cube,cem_learned,"{""B"":100,""H"":100,""arm"":""cem_learned"",""iterations"":30}",4,prefix_a,1,9,18004
horizon,cube,cem_learned,"{""B"":100,""H"":100,""arm"":""cem_learned"",""iterations"":30}",4,prefix_b,0,100,180040
horizon,cube,cem_learned,"{""B"":100,""H"":100,""arm"":""cem_learned"",""iterations"":30}",5,clean,1,39,72016
horizon,cube,cem_learned,"{""B"":100,""H"":100,""arm"":""cem_learned"",""iterations"":30}",5,prefix_a,1,39,72016
horizon,cube,cem_learned,"{""B"":100,""H"":100,""arm"":""cem_learned"",""iterations"":30}",5,prefix_b,0,100,180040
